case_id,question,choices,route,task_match,selected_prototype_ids,target_phenotypes,phenotype_relevance_score,reason,use_pathology_agent
TCGA-A8-A09Q,what is the size of the breast tumor mentioned in the slide?,"[""2.5 cm"", ""3 cm"", ""4.5 cm"", ""6.3 cm""]",nonvisual,none,[],[],0.0,Tumor size is a macroscopic measurement not assessable from H&E slide morphology or covered by any available WSI-derived phenotype prototypes.,False
TCGA-A8-A09Q,what is the invasive status of the tumor mentioned in the slide?,"[""invasive ductal carcinoma"", ""infiltrated lymph nodes"", ""metastatic tumor"", ""benign tumor""]",phenotype_direct,direct,"[""P001""]","[""histological_type_label""]",1.0,"The histological_type_label prototype (P001) directly distinguishes between 'infiltrating ductal carcinoma' (invasive) and 'ductal carcinoma in situ' (non-invasive), which resolves the primary distinction in the choices between invasive and benign/in-situ states.",True
TCGA-A8-A09Q,which breast tissue is affected by fibrolipomatous changes?,"[""tumor"", ""surrounding skin"", ""axillary lymph nodes"", ""rest of the breast tissue""]",nonvisual,none,[],[],0.0,"Fibrolipomatous hamartoma is a benign condition involving adipose and fibrous tissue in the breast, which is a specific benign morphological entity not covered by the provided carcinoma-focused prototypes (P001-P017) and requires local H&E assessment of benign stromal changes rather than a direct phenotype prediction.",False
TCGA-A8-A09Q,what is the grade of differentiation of the tumor mentioned in the slide?,"[""grade 1"", ""grade 2"", ""grade 3"", ""grade 4""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the tumor grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes between grade 1, 2, and 3.",True
TCGA-A8-A09Q,what is the recommended next step mentioned in the slide?,"[""further chemotherapy"", ""surgery"", ""additional malignancy testing"", ""radiation therapy""]",nonvisual,none,[],[],0.0,"The question asks for a clinical management recommendation ('next step') based on the slide, which is a report-dependent or guideline-based fact not derivable from H&E morphology or the provided phenotype prototypes.",False
TCGA-BH-A0EE,what is the diagnosis of the breast tumor?,"[""invasive ductal carcinoma"", ""intracystic papilloma"", ""fibrocystic changes with hyperplasia"", ""radial scar""]",phenotype_direct,direct,"[""P001""]","[""histological_type_label""]",0.95,"The question asks for a specific histologic diagnosis among distinct carcinoma and benign entities, which is directly covered by the histological_type_label prototype (P001) that distinguishes IDC, ILC, DCIS, and other types.",True
TCGA-BH-A0EE,what is the size of the tumor?,"[""1 cm"", ""3 cm"", ""5.5 cm"", ""8 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring whole-specimen assessment or clinical report data, which cannot be determined from local H&E morphology patches or the available WSI-derived phenotype prototypes.",False
TCGA-BH-A0EE,what is the nottingham score of the tumor?,"[""6/9"", ""8/9"", ""9/10"", ""2/5""]",nonvisual,none,[],[],0.0,"The Nottingham score is a calculated composite metric (tubule formation, nuclear pleomorphism, mitotic count) requiring specific numerical inputs that are not directly provided by the available prototype labels (which only offer categorical grades or binary states), and the requested output format (e.g., '6/9') is a specific calculated value not covered by the WSI-derived phenotype predictions.",False
TCGA-BH-A0EE,what is the hormone receptor status of the tumor?,"[""er and pr positive"", ""er and pr negative"", ""er positive, pr negative"", ""er negative, pr positive""]",phenotype_direct,direct,"[""P013"", ""P014""]","[""ER_status_label"", ""PR_status_label""]",1.0,Prototypes P013 (ER_status_label) and P014 (PR_status_label) directly cover the binary positive/negative states required to distinguish all four hormone receptor status choices.,True
TCGA-BH-A0EE,what is the her-2/neu status of the tumor?,"[""her-2/neu positive"", ""her-2/neu negative"", ""her-2/neu equivocal"", ""her-2/neu indeterminate""]",phenotype_direct,direct,"[""P015""]","[""HER2_status_label""]",1.0,"The question asks for HER2 status, which is directly covered by the HER2_status_label prototype (P015) that distinguishes positive and negative states, aligning with the primary choice distinction.",True
TCGA-BH-A0EE,what is the final pathological stage of the tumor?,"[""pt1, pn0, pmx"", ""pt2, pn1, pmx"", ""pt3, pn0, pmx"", ""pt4, pn2, pr1""]",nonvisual,none,[],[],0.0,"The question asks for the final pathological stage (TNM components like T, N, M), which requires exact macroscopic measurements, lymph node counts, and metastasis status that cannot be determined from local H&E morphology or the available WSI-derived phenotype prototypes.",False
TCGA-A2-A0CZ,what type of breast cancer did the patient have?,"[""medullary carcinoma"", ""invasive ductal carcinoma with lobular features"", ""ductal carcinoma in situ"", ""invasive lobular carcinoma""]",phenotype_direct,direct,"[""P001""]","[""histological_type_label""]",1.0,"The histological_type_label prototype (P001) explicitly covers all four specific carcinoma types listed in the choices (medullary, invasive ductal with lobular features, DCIS, and invasive lobular), allowing for a direct distinction.",True
TCGA-A2-A0CZ,was there any tumor necrosis or microcalcifications?,"[""yes, there was both tumor necrosis and microcalcifications"", ""no, there was no tumor necrosis or microcalcifications"", ""there was tumor necrosis, but no microcalcifications"", ""there were microcalcifications, but no tumor necrosis""]",phenotype_direct,direct,"[""P008"", ""P010""]","[""necrosis_binary"", ""microcalcification_binary""]",1.0,"Prototypes P008 (necrosis_binary) and P010 (microcalcification_binary) directly provide the binary presence/absence status for both tumor necrosis and microcalcifications, allowing for a complete distinction among all four answer choices.",True
TCGA-A2-A0CZ,what was the final pathologic stage of the cancer?,"[""pt2n1"", ""pt3n1"", ""pt2n0"", ""pt1n0""]",nonvisual,none,[],[],0.0,"The question asks for the specific TNM-based pathologic stage (e.g., pT2N1), which requires exact measurements of tumor size, nodal status, and metastasis extent that are not covered by the available morphology or general clinical prototypes.",False
TCGA-A2-A0CZ,was her-2 positive or negative by immunohistochemistry?,"[""positive"", ""negative"", ""fish amplification"", ""not mentioned""]",phenotype_direct,direct,"[""P015""]","[""HER2_status_label""]",1.0,"The question asks for HER2 status by immunohistochemistry, which is directly covered by the HER2_status_label prototype (P015) that distinguishes positive from negative states.",True
TCGA-A2-A0CZ,what type of additional pathologic changes were mentioned?,"[""squamous metaplasia, papillary carcinoma, and spindle cell neoplasm"", ""cystic change, apocrine metaplasia, and columnar cell change"", ""lobular carcinoma in situ, atypical ductal hyperplasia, and radial scar"", ""metaplastic carcinoma, angiosarcoma, and dermatofibroma""]",morphology_only,none,[],[],0.0,"The question asks for specific benign or mixed pathologic changes (e.g., squamous metaplasia, apocrine metaplasia, cystic change) which are local H&E morphological features not covered by the provided carcinoma-focused prototypes (P001-P017).",True
TCGA-AQ-A54N,what was the size of the tumor?,"[""0.3 cm"", ""4.9 cm"", ""2.1 cm"", ""1.5 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring whole-specimen assessment or clinical report data, which cannot be determined from local H&E morphology patches or the available WSI-derived phenotype prototypes.",False
TCGA-AQ-A54N,was lymphovascular invasion present?,"[""yes"", ""no"", ""not mentioned"", ""unclear""]",phenotype_direct,direct,"[""P007""]","[""lymphovascular_invasion_label""]",1.0,"The question asks for the presence of lymphovascular invasion, which is directly covered by the lymphovascular_invasion_label prototype (P007) distinguishing between negative and positive.",True
TCGA-AQ-A54N,what was the grade of the tumor?,"[""grade 1"", ""grade 2"", ""grade 3"", ""grade 4""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the tumor grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes between grade 1, 2, and 3.",True
TCGA-AQ-A54N,was the tumor multifocal or unifocal?,"[""multifocal"", ""unifocal"", ""not mentioned"", ""unclear""]",nonvisual,none,[],[],0.0,"Determining whether a tumor is multifocal or unifocal requires assessing the global distribution of tumor foci across the entire specimen, which is a macroscopic and whole-specimen architectural fact not resolvable by local H&E patches or the provided histological/molecular phenotype prototypes.",False
TCGA-AQ-A54N,were any microcalcifications identified?,"[""yes"", ""no"", ""not mentioned"", ""unclear""]",phenotype_direct,direct,"[""P010""]","[""microcalcification_binary""]",1.0,"The question asks for the presence of microcalcifications, which is directly covered by the microcalcification_binary prototype (P010) that distinguishes between 'yes' and 'no'.",True
TCGA-D8-A13Z,what were the measurements of the tumor in the breast?,"[""45.1*2.5 cm"", ""45.1*2.6 cm"", ""45.2*2.5 cm"", ""45.2*2.6 cm""]",nonvisual,none,[],[],0.0,Tumor measurements (exact dimensions) are macroscopic clinical facts or report-dependent metadata that cannot be inferred from local H&E morphology or the provided WSI-derived phenotype prototypes.,False
TCGA-D8-A13Z,what were the results of the examination for estrogen and progesterone receptors?,"[""positive"", ""negative"", ""inconclusive"", ""not tested""]",nonvisual,none,[],[],0.0,"The question asks for the specific results of an examination (ER and PR receptors), which constitutes a measured clinical assay or report fact. The available prototypes (P013, P014) are WSI-derived predictions and explicitly state they are not measured clinical assays or report facts, making them insufficient to answer the specific question about examination results.",False
TCGA-D8-A13Z,what was the reaction of the her2 protein?,"[""positive"", ""negative"", ""inconclusive"", ""not tested""]",phenotype_direct,direct,"[""P015""]","[""HER2_status_label""]",1.0,"The question asks for the HER2 protein reaction status, which is directly covered by the HER2_status_label prototype (P015) that distinguishes between positive and negative states.",True
TCGA-D8-A13Z,what size was the second tumor?,"[""1.1*1.2 cm"", ""1.1*1.3 cm"", ""1.2*1.2 cm"", ""1.2*1.3 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring whole-specimen assessment or report data, which cannot be determined from local H&E morphology patches or the available WSI-derived phenotype prototypes.",False
TCGA-BH-A42U,what is the size of the tumor?,"[""2 cm"", ""3 cm"", ""4 cm"", ""5 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring whole-specimen assessment or clinical report data, which cannot be determined from local H&E morphology patches or the available WSI-derived phenotype prototypes.",False
TCGA-BH-A42U,what is the result of cadherin immunostaining?,"[""positive"", ""negative"", ""equivocal"", ""not mentioned""]",nonvisual,none,[],[],0.0,"The question asks for the specific result of a cadherin immunostaining assay (positive/negative/equivocal), which is a measured laboratory test result not covered by the available morphology or molecular status prototypes (ER/PR/HER2) nor assessable from local H&E patches.",False
TCGA-BH-A42U,what is the status of lymphatic or vascular invasion?,"[""positive"", ""negative"", ""equivocal"", ""not mentioned""]",phenotype_direct,direct,"[""P007""]","[""lymphovascular_invasion_label""]",1.0,The lymphovascular invasion label prototype (P007) directly covers the binary distinction between positive and negative status required by the question choices.,True
TCGA-BH-A42U,what is the stage classification of the tumor?,"[""t1n0mx"", ""t2n0mx"", ""t3n0mx"", ""t4n0mx""]",nonvisual,none,[],[],0.0,"The question asks for the TNM stage classification (T1-T4), which depends on tumor size and extent of invasion (e.g., skin/muscle involvement) that cannot be determined from local H&E morphology patches or the available WSI-derived phenotype prototypes.",False
TCGA-AC-A3TM,what is the size of the invasive tumor in the breast?,"[""7 cm"", ""2 cm"", ""4 cm"", ""10 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring whole-specimen assessment or clinical report data, which cannot be determined from local H&E morphology patches or the available WSI-derived phenotype prototypes.",False
TCGA-AC-A3TM,what is the grade of the cancer according to the bloom-richardson grading system?,"[""grade ii"", ""grade i"", ""grade iii"", ""grade iv""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the Bloom-Richardson grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes Grade 1, 2, and 3.",True
TCGA-AC-A3TM,what is the tnm stage of the cancer?,"[""t3n(mi)"", ""t2n0"", ""t1n1"", ""t4n3""]",nonvisual,none,[],[],0.0,"TNM staging (specifically T and N components) requires precise measurements of tumor size, lymph node involvement count, and metastasis status which are clinical or macroscopic findings not resolvable from local H&E morphology or the provided WSI-derived phenotype prototypes.",False
TCGA-AC-A3TM,are the surgical margins positive or negative?,"[""negative"", ""positive"", ""indeterminate"", ""not mentioned in the slide""]",nonvisual,none,[],[],0.0,"Surgical margin status is a global specimen-level fact requiring assessment of the entire resection block and distance to the inked edge, which cannot be determined from local H&E patches or any of the provided WSI-derived morphology/molecular prototypes.",False
TCGA-A8-A07U,what is the size of the invasive ductal breast carcinoma?,"[""3.0 centimeters"", ""2.2 centimeters"", ""1.5 centimeters"", ""2.8 centimeters""]",nonvisual,none,[],[],0.0,Tumor size is a macroscopic measurement requiring whole-slide or gross examination context not available in local H&E patches or covered by the provided morphology/molecular prototypes.,False
TCGA-A8-A07U,what type of tumor is the breast carcinoma?,"[""infiltrating lobular carcinoma"", ""intraductal carcinoma"", ""invasive ductal carcinoma"", ""medullary carcinoma""]",phenotype_direct,direct,"[""P001""]","[""histological_type_label""]",1.0,"The question asks to identify the specific histologic type of breast carcinoma from a list of distinct categories (IDC, ILC, DCIS, Medullary), which is the exact function of the histological_type_label prototype (P001).",True
TCGA-A8-A07U,what is the grade of the tumor?,"[""grade 2"", ""grade 3"", ""grade 1"", ""grade 4""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the tumor grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes between grade 1, 2, and 3.",True
TCGA-A8-A07U,what stage is the tumor classified as?,"[""stage ii"", ""stage ia"", ""stage iib"", ""stage iiia""]",phenotype_direct,direct,"[""P016""]","[""ajcc_pathologic_stage""]",1.0,"The question asks for the tumor stage, which is directly covered by the AJCC pathologic stage prototype (P016) that distinguishes between Stage I, II, III, and IV categories matching the choices.",True
TCGA-A2-A0EM,what is the ajcc staging for this case?,"[""t1an0m0,"", ""t1bn1m0,"", ""t1bnomx,"", ""t1cn0m0""]",nonvisual,none,[],[],0.0,"AJCC staging requires exact tumor size, nodal status, and metastasis details which are global clinical facts not resolvable by local H&E morphology or the provided WSI-derived phenotype prototypes.",False
TCGA-A2-A0EM,what is the size of the infiltrative ductal carcinoma?,"[""1mm,"", ""1cm,"", ""1dm,"", ""1m""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring whole-specimen assessment or clinical report data, which cannot be determined from local H&E morphology patches or the available WSI-derived phenotype prototypes.",False
TCGA-A2-A0EM,what type of pattern does the infiltrative ductal carcinoma demonstrate?,"[""acinar pattern,"", ""cystic pattern,"", ""papillary pattern,"", ""cribiform pattern""]",morphology_only,none,[],[],0.0,"The question asks for specific architectural patterns (acinar, cystic, papillary, cribriform) which are local H&E morphological features not covered by the provided histological type or grade prototypes.",True
TCGA-A2-A0EM,what can be found in fibrocystic changes?,"[""fibrosis,"", ""cysts,"", ""apocrine metaplasia,"", ""all of the above""]",morphology_only,none,[],[],0.0,"The question asks for specific benign histologic features (fibrosis, cysts, apocrine metaplasia) characteristic of fibrocystic changes, which are local H&E morphological patterns not covered by the provided carcinoma-focused prototypes.",True
TCGA-A2-A0EM,was lymphovascular space invasion identified?,"[""yes,"", ""no,"", ""unclear,"", ""not mentioned""]",phenotype_direct,direct,"[""P007""]","[""lymphovascular_invasion_label""]",1.0,"The question asks for the presence of lymphovascular space invasion, which is directly covered by the lymphovascular_invasion_label prototype (P007) distinguishing between negative and positive.",True
TCGA-A2-A0EM,what is the distance between the nearest margin and the tumor?,"[""2mm,"", ""2cm,"", ""2dm,"", ""2m""]",nonvisual,none,[],[],0.0,"The question asks for a specific macroscopic measurement (distance to margin) which is a clinical report fact or gross specimen measurement, not assessable via H&E morphology or any of the provided WSI-derived phenotype prototypes.",False
TCGA-A8-A097,what is the provisional tumor classification?,"[""not otherwise specified (nos), grade iii"", ""well differentiated invasive ductal carcinoma"", ""grade i, with stage t2"", ""medullary carcinoma""]",phenotype_direct,direct,"[""P001"", ""P006""]","[""histological_type_label"", ""histologic_grade_label""]",0.95,"The question asks for tumor classification which requires distinguishing between specific histologic types (e.g., medullary vs. ductal) and grades (e.g., grade III), both of which are directly covered by the histological_type_label and histologic_grade_label prototypes.",True
TCGA-A8-A097,what is the size of the tumor?,"[""3.1 cm"", ""2.8 cm"", ""1.5 cm"", ""5.2 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring physical specimen assessment or report retrieval, which cannot be determined from local H&E morphology or the provided WSI-derived phenotype prototypes.",False
TCGA-A8-A097,what is the diagnosis given in the pathological slide?,"[""well differentiated invasive ductal carcinoma"", ""poorly differentiated invasive ductal carcinoma with an intraductal component"", ""medullary carcinoma with micrometastasis"", ""not otherwise specified (nos), grade iii""]",phenotype_direct,direct,"[""P001"", ""P006""]","[""histological_type_label"", ""histologic_grade_label""]",0.95,"The choices distinguish between specific histological types (ductal vs. medullary) and differentiation grades (well vs. poorly differentiated), which are directly covered by the histological_type_label and histologic_grade_label prototypes.",True
TCGA-A8-A097,what is the stage of the tumor?,"[""stage t1"", ""stage t2"", ""stage t3"", ""stage t4""]",nonvisual,none,[],[],0.0,"Tumor stage (T1-T4) is determined by tumor size and extent of invasion, which are macroscopic or whole-specimen measurements not assessable from local H&E patches or covered by the available morphology prototypes.",False
TCGA-A8-A097,what is the presence of micrometastasis?,"[""no micrometastasis present"", ""presence of micrometastasis -n1mi(sn)lovoro"", ""micrometastasis detected in the axillary lymph nodes"", ""micrometastasis confirmed in the distant organs""]",nonvisual,none,[],[],0.0,"The question asks for the presence of micrometastasis in axillary lymph nodes or distant organs, which is a clinical staging and pathological reporting fact (N1mi, M1) not assessable via local H&E morphology or the provided breast histology prototypes.",False
TCGA-A8-A097,what is the tumor grade?,"[""grade i"", ""grade ii"", ""grade iii"", ""grade iv""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for tumor grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes between grade 1, 2, and 3.",True
TCGA-A2-A1FX,what was the patient's pre-operative diagnosis?,"[""melanoma"", ""thyroid cancer"", ""colon cancer"", ""breast cancer""]",nonvisual,none,[],[],0.0,"The question asks for the 'pre-operative diagnosis', which is a clinical report fact or metadata, not a local H&E morphological feature assessable from WSI patches; prototypes only predict histological type from tissue images, not the specific clinical diagnosis made prior to surgery.",False
TCGA-A2-A1FX,what stains were performed to support the diagnosis?,"[""hematoxylin and eosin"", ""alcian blue"", ""cytokeratin and e-cadherin"", ""periodic acid-schiff (pas)""]",nonvisual,none,[],[],0.0,"The question asks for the specific stains performed to support a diagnosis, which is a procedural or report-documented fact not derivable from H&E morphology or the provided phenotype prototypes.",False
TCGA-A2-A1FX,what was the final diagnosis of the patient?,"[""infiltrating carcinoma in the left breast"", ""infiltrating carcinoma in the right breast"", ""lung cancer with metastasis"", ""melanoma with metastasis""]",nonvisual,none,[],[],0.0,"The question asks for the 'final diagnosis' which includes laterality (left vs right breast) and excludes primary breast cancer in favor of metastasis from lung or melanoma; these attributes (laterality, primary vs metastatic origin, non-breast histologies) are not covered by the provided breast-specific morphology prototypes and require clinical report or macroscopic examination data.",False
TCGA-A2-A1FX,what was the patient’s tnm classification?,"[""t1n0m0"", ""t1n1m0"", ""t2n0m0"", ""t2n2a""]",nonvisual,none,[],[],0.0,"TNM classification (Tumor size, Node status, Metastasis) is a clinical staging system requiring macroscopic measurements, surgical findings, and lymph node counts that cannot be derived from local H&E morphology or the available WSI-derived phenotype prototypes.",False
TCGA-A2-A1FX,where was metastasis detected?,"[""brain"", ""liver"", ""axillary contents"", ""lung""]",nonvisual,none,[],[],0.0,"The question asks for the specific anatomical site of metastasis (brain, liver, axillary contents, lung), which is a clinical staging or report fact not derivable from local H&E morphology or the provided breast-specific phenotype prototypes.",False
TCGA-A2-A3XU,what was the size of the infiltrative ductal carcinoma?,"[""2.5cm"", ""4.6cm"", ""3.2cm"", ""5.1cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring whole-specimen assessment or report data, which cannot be determined from local H&E morphology patches or the available histological/molecular prototypes.",False
TCGA-A2-A3XU,what is the grade of the tumor?,"[""grade i"", ""grade iii"", ""grade ii"", ""grade iv""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the tumor grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes between grade 1, 2, and 3.",True
TCGA-A2-A3XU,is there any evidence of dcis?,"[""yes"", ""no"", ""can't determine"", ""maybe""]",phenotype_direct,direct,"[""P004""]","[""dcis_binary""]",1.0,"The prototype P004 (dcis_binary) directly provides a binary classification for the presence of DCIS, which perfectly matches the 'yes/no' nature of the question.",True
TCGA-A2-A3XU,in which margin(s) the surgical margins are involved?,"[""inferior margin"", ""lateral margin"", ""medial margin"", ""superior margin""]",nonvisual,none,[],[],0.0,"Determining which specific surgical margins (inferior, lateral, medial, superior) are involved requires exact macroscopic spatial mapping of the tumor to the specimen edges, which is a global specimen fact not assessable from local H&E morphology patches or covered by the provided histological/molecular prototypes.",False
TCGA-A2-A3XU,what is the tnm classification of the tumor?,"[""t2, n0, mx"", ""t3, n1mi, m0"", ""t1, n1mi, m0"", ""t2, n1mi, mx""]",nonvisual,none,[],[],0.0,"TNM classification (specifically T stage size and N stage nodal status) requires exact macroscopic measurements and clinical/pathology report data regarding tumor dimensions and lymph node involvement, which cannot be derived from local H&E morphology or the available WSI-derived phenotype prototypes.",False
TCGA-AR-A24S,what was the grade of the tumor?,"[""nottingham grade i"", ""nottingham grade iii"", ""nottingham grade iv"", ""nottingham grade ii""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the Nottingham grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes between Grade 1, 2, and 3.",True
TCGA-AR-A24S,was ductal carcinoma in situ present?,"[""yes"", ""no"", ""insufficient information"", ""not applicable""]",phenotype_direct,direct,"[""P004""]","[""dcis_binary""]",1.0,"The question asks for the presence of DCIS, which is directly covered by the binary DCIS prototype (P004) that distinguishes 'yes' from 'no', resolving the primary semantic distinction of the choices.",True
TCGA-AR-A24S,what was the size of the tumor?,"[""2.3 x 1.5 x 1.2 cm"", ""1.6 x 1.3 x 1.1 cm"", ""1.3 x 1.1 x 1.0 cm"", ""1.0 x 0.9 x 0.8 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring physical specimen assessment or report retrieval, which cannot be inferred from WSI-derived morphological or molecular prototypes.",False
TCGA-AR-A24S,did the biopsy site show any changes?,"[""yes"", ""no"", ""insufficient information"", ""not applicable""]",nonvisual,none,[],[],0.0,"The question asks for a general assessment of 'changes' at the biopsy site, which is a vague, non-specific query not covered by any specific prototype (e.g., histologic type, grade, or specific features like necrosis) and cannot be resolved by local H&E morphology alone without a defined target attribute.",False
TCGA-AR-A24S,what type of breast tissue changes were observed?,"[""nonproliferative fibrocystic changes"", ""proliferative fibrocystic changes"", ""epithelial hyperplasia"", ""no observable changes""]",morphology_only,none,[],[],0.0,"The question asks for specific benign fibrocystic change categories (nonproliferative vs proliferative, hyperplasia) which are architectural and stromal patterns not covered by the provided carcinoma-focused prototypes (P001-P017).",True
TCGA-AR-A1AU,what was the grade of the infiltrating ductal carcinoma?,"[""nottingham grade i"", ""nottingham grade ii"", ""nottingham grade iii"", ""nottingham grade iv""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the Nottingham grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes between Grade 1, 2, and 3.",True
TCGA-AR-A1AU,was there any evidence of distant metastasis?,"[""yes"", ""no"", ""not mentioned"", ""cannot be determined""]",nonvisual,none,[],[],0.0,Distant metastasis is a clinical staging fact (Stage IV) or macroscopic finding not assessable from local H&E morphology or the provided WSI-derived phenotype prototypes.,False
TCGA-E2-A14P,what is the size of the largest metastasis found?,"[""1.1 cm"", ""3 cm"", ""3.5 cm"", ""10 cm""]",nonvisual,none,[],[],0.0,"The question asks for the exact macroscopic size of the largest metastasis, which is a measured clinical fact or report-dependent dimension not derivable from local H&E morphology or the provided WSI-derived phenotype prototypes.",False
TCGA-E2-A14P,what type of carcinoma is found in the breast lumpectomy specimen?,"[""invasive ductal carcinoma"", ""metastatic carcinoma"", ""solid and cribriform types"", ""comedo necrosis""]",phenotype_direct,direct,"[""P001""]","[""histological_type_label""]",0.95,"The question asks for the specific histologic type of carcinoma, which is directly covered by the 'histological_type_label' prototype (P001) that distinguishes between ductal, lobular, and other carcinoma types.",True
TCGA-E2-A14P,what is the size of the tumor found in the breast lumpectomy specimen?,"[""1.1 cm"", ""3 cm"", ""3.5 cm"", ""10 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring whole-specimen assessment or report data, which cannot be determined from local H&E morphology patches or the available WSI-derived phenotype prototypes.",False
TCGA-E2-A14P,what is present in the breast lumpectomy specimen besides invasive ductal carcinoma?,"[""metastatic carcinoma"", ""comedo necrosis"", ""solid and cribriform types"", ""ductal carcinoma in situ""]",morphology_only,none,[],[],0.0,"The question asks for specific local H&E morphological features (comedo necrosis, solid/cribriform architecture, or co-existing DCIS) that are not covered by the available high-level phenotype prototypes, which only provide binary presence/absence or broad histological type labels.",True
TCGA-AC-A5XS,what was the size of the invasive lobular carcinoma in the breast?,"[""1.6 cm"", ""2.3 cm"", ""2.6 cm"", ""3.2 cm""]",nonvisual,none,[],[],0.0,"Tumor size is a macroscopic measurement requiring whole-specimen assessment or clinical report data, which cannot be determined from local H&E morphology patches or the available WSI-derived phenotype prototypes.",False
TCGA-AC-A5XS,what was the grade of the invasive lobular carcinoma?,"[""grade 1"", ""grade 2"", ""grade 3"", ""grade 4""]",phenotype_direct,direct,"[""P006""]","[""histologic_grade_label""]",1.0,"The question asks for the histologic grade, which is directly covered by the histologic_grade_label prototype (P006) that distinguishes between grade 1, 2, and 3.",True
TCGA-AC-A5XS,what were the results of the sentinel node biopsy?,"[""positive for carcinoma"", ""negative for carcinoma"", ""positive for lymph node involvement"", ""negative for lymph node involvement""]",nonvisual,none,[],[],0.0,"Sentinel node biopsy results (positive/negative for carcinoma) are specific clinical pathology report findings regarding lymph node status, which cannot be inferred from WSI-derived breast tissue morphology prototypes or local H&E patches of the primary tumor.",False
TCGA-AC-A5XS,what were the results of the tumor receptor testing?,"[""positive for her2, negative for estrogen and progesterone receptors"", ""negative for her2, positive for estrogen and progesterone receptors"", ""positive for her2, positive for estrogen and progesterone receptors"", ""negative for her2, negative for estrogen and progesterone receptors""]",phenotype_direct,direct,"[""P013"", ""P014"", ""P015""]","[""ER_status_label"", ""PR_status_label"", ""HER2_status_label""]",1.0,"The question asks for the results of tumor receptor testing (ER, PR, HER2), which are directly covered by the ER_status_label, PR_status_label, and HER2_status_label prototypes that provide positive/negative status predictions.",True
TCGA-AC-A5XS,what were the margin of excision results?,"[""positive for carcinoma"", ""negative for carcinoma"", ""positive for lymph node involvement"", ""negative for lymph node involvement""]",nonvisual,none,[],[],0.0,"Margin status and lymph node involvement are macroscopic surgical and pathological findings documented in the pathology report, which cannot be inferred from local H&E morphology or the available WSI-derived phenotype prototypes.",False
TCGA-BH-A0BQ,what was the total score for the excision of the breast?,"[""score of 2"", ""score of 4"", ""score of 6"", ""score of 8""]",nonvisual,none,[],[],0.0,"The question asks for a specific numerical 'total score' for the excision, which is a report-dependent or macroscopic surgical metric not covered by the available WSI-derived morphology or molecular prototypes.",False
TCGA-BH-A0BQ,what type of tumor is the invasive component?,"[""ductal adenocarcinoma"", ""metastatic mammary carcinoma"", ""tubular formation"", ""comedo necrosis""]",morphology_only,none,[],[],0.0,"The question asks for the specific histologic architecture of the invasive component (distinguishing between 'ductal adenocarcinoma' and 'tubular formation'), which requires assessing local H&E morphological patterns like tubule formation that are not covered by the broad histological-type prototypes (P001) or binary feature prototypes.",True
TCGA-BH-A0BQ,was lymphovascular space invasion identified?,"[""yes"", ""no"", ""not enough information"", ""invasive component""]",phenotype_direct,direct,"[""P007""]","[""lymphovascular_invasion_label""]",1.0,"The question asks for the presence of lymphovascular space invasion, which is directly covered by the lymphovascular_invasion_label prototype (P007) distinguishing between negative and positive.",True
TCGA-BH-A0BQ,what was the nottingham grade for the tumor type?,"[""grade 1"", ""grade 2"", ""grade 4"", ""grade 8""]",nonvisual,none,[],[],0.0,"The question asks for a specific numerical Nottingham grade (1, 2, 4, 8), but the available prototypes only provide categorical labels (low/intermediate/high) or scores (0-2) that do not map to the specific integer choices provided, and the choices include invalid grades (4, 8) not covered by the standard 1-3 scale.",False
