updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,tumor_type_accuracy,receptor_status_accuracy,her2_expression_accuracy,histological_grading_accuracy,molecular_subtype_accuracy,case_id,task,task_match,dataset_task,slidebench_category,last_correct,last_error
2026-08-30T18:17:23+08:00,98,1058,98,0,1.0,0.8061224489795918,79,0,0.8061224489795918,0.8061224489795918,0.8061224489795918,,0,0,0,1,0.8061224489795918,,,,,98,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:17:33+08:00,99,1058,99,0,1.0,0.8080808080808081,80,0,0.8080808080808081,0.8080808080808081,0.8080808080808081,,0,0,0,1,0.8080808080808081,,,,,99,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:17:45+08:00,100,1058,100,0,1.0,0.81,81,0,0.81,0.81,0.81,,0,0,0,1,0.81,,,,,100,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:17:56+08:00,101,1058,101,0,1.0,0.8118811881188119,82,0,0.8118811881188119,0.8118811881188119,0.8118811881188119,,0,0,0,1,0.8118811881188119,,,,,101,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:18:08+08:00,102,1058,102,0,1.0,0.8137254901960784,83,0,0.8137254901960784,0.8137254901960784,0.8137254901960784,,0,0,0,1,0.8137254901960784,,,,,102,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:18:19+08:00,103,1058,103,0,1.0,0.8155339805825242,84,0,0.8155339805825242,0.8155339805825242,0.8155339805825242,,0,0,0,1,0.8155339805825242,,,,,103,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:18:29+08:00,104,1058,104,0,1.0,0.8173076923076923,85,0,0.8173076923076923,0.8173076923076923,0.8173076923076923,,0,0,0,1,0.8173076923076923,,,,,104,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:18:40+08:00,105,1058,105,0,1.0,0.819047619047619,86,0,0.819047619047619,0.819047619047619,0.819047619047619,,0,0,0,1,0.819047619047619,,,,,105,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:20:15+08:00,106,1058,106,0,1.0,0.8113207547169812,86,0,0.8113207547169812,0.8113207547169812,0.8113207547169812,,0,0,0,1,0.8113207547169812,,,,,106,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:20:26+08:00,107,1058,107,0,1.0,0.8130841121495327,87,0,0.8130841121495327,0.8130841121495327,0.8130841121495327,,0,0,0,1,0.8130841121495327,,,,,107,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:21:47+08:00,108,1058,108,0,1.0,0.8055555555555556,87,0,0.8055555555555556,0.8055555555555556,0.8055555555555556,,0,0,0,1,0.8055555555555556,,,,,108,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:21:58+08:00,109,1058,109,0,1.0,0.8073394495412844,88,0,0.8073394495412844,0.8073394495412844,0.8073394495412844,,0,0,0,1,0.8073394495412844,,,,,109,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:22:08+08:00,110,1058,110,0,1.0,0.8090909090909091,89,0,0.8090909090909091,0.8090909090909091,0.8090909090909091,,0,0,0,1,0.8090909090909091,,,,,110,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:23:35+08:00,111,1058,111,0,1.0,0.8108108108108109,90,0,0.8108108108108109,0.8108108108108109,0.8108108108108109,,0,0,0,1,0.8108108108108109,,,,,111,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:23:46+08:00,112,1058,112,0,1.0,0.8125,91,0,0.8125,0.8125,0.8125,,0,0,0,1,0.8125,,,,,112,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:23:56+08:00,113,1058,113,0,1.0,0.8141592920353983,92,0,0.8141592920353983,0.8141592920353983,0.8141592920353983,,0,0,0,1,0.8141592920353983,,,,,113,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:24:09+08:00,114,1058,114,0,1.0,0.8157894736842105,93,0,0.8157894736842105,0.8157894736842105,0.8157894736842105,,0,0,0,1,0.8157894736842105,,,,,114,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:25:56+08:00,115,1058,115,0,1.0,0.808695652173913,93,0,0.808695652173913,0.808695652173913,0.808695652173913,,0,0,0,2,0.808695652173913,,,,,115,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:26:08+08:00,116,1058,116,0,1.0,0.8103448275862069,94,0,0.8103448275862069,0.8103448275862069,0.8103448275862069,,0,0,0,2,0.8103448275862069,,,,,116,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:27:41+08:00,117,1058,117,0,1.0,0.8034188034188035,94,0,0.8034188034188035,0.8034188034188035,0.8034188034188035,,0,0,0,2,0.8034188034188035,,,,,117,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:27:52+08:00,118,1058,118,0,1.0,0.8050847457627118,95,0,0.8050847457627118,0.8050847457627118,0.8050847457627118,,0,0,0,2,0.8050847457627118,,,,,118,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:28:04+08:00,119,1058,119,0,1.0,0.7983193277310925,95,0,0.7983193277310925,0.7983193277310925,0.7983193277310925,,0,0,0,2,0.7983193277310925,,,,,119,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:29:32+08:00,120,1058,120,0,1.0,0.7916666666666666,95,0,0.7916666666666666,0.7916666666666666,0.7916666666666666,,0,0,0,2,0.7916666666666666,,,,,120,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:29:42+08:00,121,1058,121,0,1.0,0.7933884297520661,96,0,0.7933884297520661,0.7933884297520661,0.7933884297520661,,0,0,0,2,0.7933884297520661,,,,,121,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:29:53+08:00,122,1058,122,0,1.0,0.7950819672131147,97,0,0.7950819672131147,0.7950819672131147,0.7950819672131147,,0,0,0,2,0.7950819672131147,,,,,122,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:30:05+08:00,123,1058,123,0,1.0,0.7967479674796748,98,0,0.7967479674796748,0.7967479674796748,0.7967479674796748,,0,0,0,2,0.7967479674796748,,,,,123,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:31:45+08:00,124,1058,124,0,1.0,0.7903225806451613,98,0,0.7903225806451613,0.7903225806451613,0.7903225806451613,,0,0,0,2,0.7903225806451613,,,,,124,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:31:55+08:00,125,1058,125,0,1.0,0.792,99,0,0.792,0.792,0.792,,0,0,0,2,0.792,,,,,125,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:32:06+08:00,126,1058,126,0,1.0,0.7936507936507936,100,0,0.7936507936507936,0.7936507936507936,0.7936507936507936,,0,0,0,2,0.7936507936507936,,,,,126,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:32:16+08:00,127,1058,127,0,1.0,0.7952755905511811,101,0,0.7952755905511811,0.7952755905511811,0.7952755905511811,,0,0,0,2,0.7952755905511811,,,,,127,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:32:26+08:00,128,1058,128,0,1.0,0.796875,102,0,0.796875,0.796875,0.796875,,0,0,0,2,0.796875,,,,,128,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:33:51+08:00,129,1058,129,0,1.0,0.7906976744186046,102,0,0.7906976744186046,0.7906976744186046,0.7906976744186046,,0,0,0,2,0.7906976744186046,,,,,129,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:34:02+08:00,130,1058,130,0,1.0,0.7923076923076923,103,0,0.7923076923076923,0.7923076923076923,0.7923076923076923,,0,0,0,2,0.7923076923076923,,,,,130,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:36:29+08:00,131,1058,131,0,1.0,0.7862595419847328,103,0,0.7862595419847328,0.7862595419847328,0.7862595419847328,,0,0,0,2,0.7862595419847328,,,,,131,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:36:42+08:00,132,1058,132,0,1.0,0.7878787878787878,104,0,0.7878787878787878,0.7878787878787878,0.7878787878787878,,0,0,0,2,0.7878787878787878,,,,,132,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:36:53+08:00,133,1058,133,0,1.0,0.7819548872180451,104,0,0.7819548872180451,0.7819548872180451,0.7819548872180451,,0,0,0,2,0.7819548872180451,,,,,133,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:37:04+08:00,134,1058,134,0,1.0,0.7835820895522388,105,0,0.7835820895522388,0.7835820895522388,0.7835820895522388,,0,0,0,2,0.7835820895522388,,,,,134,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:37:15+08:00,135,1058,135,0,1.0,0.7777777777777778,105,0,0.7777777777777778,0.7777777777777778,0.7777777777777778,,0,0,0,2,0.7777777777777778,,,,,135,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:37:27+08:00,136,1058,136,0,1.0,0.7794117647058824,106,0,0.7794117647058824,0.7794117647058824,0.7794117647058824,,0,0,0,2,0.7794117647058824,,,,,136,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:37:39+08:00,137,1058,137,0,1.0,0.781021897810219,107,0,0.781021897810219,0.781021897810219,0.781021897810219,,0,0,0,2,0.781021897810219,,,,,137,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:37:50+08:00,138,1058,138,0,1.0,0.7753623188405797,107,0,0.7753623188405797,0.7753623188405797,0.7753623188405797,,0,0,0,2,0.7753623188405797,,,,,138,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:38:01+08:00,139,1058,139,0,1.0,0.7697841726618705,107,0,0.7697841726618705,0.7697841726618705,0.7697841726618705,,0,0,0,2,0.7697841726618705,,,,,139,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:39:18+08:00,140,1058,140,0,1.0,0.7714285714285715,108,0,0.7714285714285715,0.7714285714285715,0.7714285714285715,,0,0,0,2,0.7714285714285715,,,,,140,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:40:40+08:00,141,1058,141,0,1.0,0.7659574468085106,108,0,0.7659574468085106,0.7659574468085106,0.7659574468085106,,0,0,0,2,0.7659574468085106,,,,,141,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:40:50+08:00,142,1058,142,0,1.0,0.7676056338028169,109,0,0.7676056338028169,0.7676056338028169,0.7676056338028169,,0,0,0,2,0.7676056338028169,,,,,142,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:41:01+08:00,143,1058,143,0,1.0,0.7692307692307693,110,0,0.7692307692307693,0.7692307692307693,0.7692307692307693,,0,0,0,2,0.7692307692307693,,,,,143,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:41:12+08:00,144,1058,144,0,1.0,0.7708333333333334,111,0,0.7708333333333334,0.7708333333333334,0.7708333333333334,,0,0,0,2,0.7708333333333334,,,,,144,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:42:31+08:00,145,1058,145,0,1.0,0.7655172413793103,111,0,0.7655172413793103,0.7655172413793103,0.7655172413793103,,0,0,0,2,0.7655172413793103,,,,,145,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:42:42+08:00,146,1058,146,0,1.0,0.7671232876712328,112,0,0.7671232876712328,0.7671232876712328,0.7671232876712328,,0,0,0,2,0.7671232876712328,,,,,146,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:42:53+08:00,147,1058,147,0,1.0,0.7687074829931972,113,0,0.7687074829931972,0.7687074829931972,0.7687074829931972,,0,0,0,2,0.7687074829931972,,,,,147,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:43:05+08:00,148,1058,148,0,1.0,0.7702702702702703,114,0,0.7702702702702703,0.7702702702702703,0.7702702702702703,,0,0,0,2,0.7702702702702703,,,,,148,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:43:15+08:00,149,1058,149,0,1.0,0.7718120805369127,115,0,0.7718120805369127,0.7718120805369127,0.7718120805369127,,0,0,0,2,0.7718120805369127,,,,,149,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:43:26+08:00,150,1058,150,0,1.0,0.7733333333333333,116,0,0.7733333333333333,0.7733333333333333,0.7733333333333333,,0,0,0,2,0.7733333333333333,,,,,150,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:43:38+08:00,151,1058,151,0,1.0,0.7748344370860927,117,0,0.7748344370860927,0.7748344370860927,0.7748344370860927,,0,0,0,2,0.7748344370860927,,,,,151,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:43:49+08:00,152,1058,152,0,1.0,0.7697368421052632,117,0,0.7697368421052632,0.7697368421052632,0.7697368421052632,,0,0,0,2,0.7697368421052632,,,,,152,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:46:00+08:00,153,1058,153,0,1.0,0.7647058823529411,117,0,0.7647058823529411,0.7647058823529411,0.7647058823529411,,0,0,0,2,0.7647058823529411,,,,,153,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:46:12+08:00,154,1058,154,0,1.0,0.7662337662337663,118,0,0.7662337662337663,0.7662337662337663,0.7662337662337663,,0,0,0,2,0.7662337662337663,,,,,154,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:46:23+08:00,155,1058,155,0,1.0,0.7677419354838709,119,0,0.7677419354838709,0.7677419354838709,0.7677419354838709,,0,0,0,2,0.7677419354838709,,,,,155,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:46:34+08:00,156,1058,156,0,1.0,0.7692307692307693,120,0,0.7692307692307693,0.7692307692307693,0.7692307692307693,,0,0,0,2,0.7692307692307693,,,,,156,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:47:56+08:00,157,1058,157,0,1.0,0.7643312101910829,120,0,0.7643312101910829,0.7643312101910829,0.7643312101910829,,0,0,0,2,0.7643312101910829,,,,,157,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:48:07+08:00,158,1058,158,0,1.0,0.759493670886076,120,0,0.759493670886076,0.759493670886076,0.759493670886076,,0,0,0,2,0.759493670886076,,,,,158,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:48:19+08:00,159,1058,159,0,1.0,0.7610062893081762,121,0,0.7610062893081762,0.7610062893081762,0.7610062893081762,,0,0,0,2,0.7610062893081762,,,,,159,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:48:30+08:00,160,1058,160,0,1.0,0.7625,122,0,0.7625,0.7625,0.7625,,0,0,0,2,0.7625,,,,,160,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:48:42+08:00,161,1058,161,0,1.0,0.7639751552795031,123,0,0.7639751552795031,0.7639751552795031,0.7639751552795031,,0,0,0,2,0.7639751552795031,,,,,161,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:48:53+08:00,162,1058,162,0,1.0,0.7654320987654321,124,0,0.7654320987654321,0.7654320987654321,0.7654320987654321,,0,0,0,2,0.7654320987654321,,,,,162,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:49:04+08:00,163,1058,163,0,1.0,0.7607361963190185,124,0,0.7607361963190185,0.7607361963190185,0.7607361963190185,,0,0,0,2,0.7607361963190185,,,,,163,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:49:14+08:00,164,1058,164,0,1.0,0.7621951219512195,125,0,0.7621951219512195,0.7621951219512195,0.7621951219512195,,0,0,0,2,0.7621951219512195,,,,,164,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:49:25+08:00,165,1058,165,0,1.0,0.7575757575757576,125,0,0.7575757575757576,0.7575757575757576,0.7575757575757576,,0,0,0,2,0.7575757575757576,,,,,165,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:51:02+08:00,166,1058,166,0,1.0,0.7530120481927711,125,0,0.7530120481927711,0.7530120481927711,0.7530120481927711,,0,0,0,2,0.7530120481927711,,,,,166,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:51:14+08:00,167,1058,167,0,1.0,0.7544910179640718,126,0,0.7544910179640718,0.7544910179640718,0.7544910179640718,,0,0,0,2,0.7544910179640718,,,,,167,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:51:25+08:00,168,1058,168,0,1.0,0.7559523809523809,127,0,0.7559523809523809,0.7559523809523809,0.7559523809523809,,0,0,0,2,0.7559523809523809,,,,,168,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:51:35+08:00,169,1058,169,0,1.0,0.757396449704142,128,0,0.757396449704142,0.757396449704142,0.757396449704142,,0,0,0,2,0.757396449704142,,,,,169,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:52:22+08:00,170,1058,170,0,1.0,0.7529411764705882,128,0,0.7529411764705882,0.7529411764705882,0.7529411764705882,,0,0,0,2,0.7529411764705882,,,,,170,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:52:34+08:00,171,1058,171,0,1.0,0.7543859649122807,129,0,0.7543859649122807,0.7543859649122807,0.7543859649122807,,0,0,0,2,0.7543859649122807,,,,,171,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:52:44+08:00,172,1058,172,0,1.0,0.7558139534883721,130,0,0.7558139534883721,0.7558139534883721,0.7558139534883721,,0,0,0,2,0.7558139534883721,,,,,172,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:54:25+08:00,173,1058,173,0,1.0,0.7514450867052023,130,0,0.7514450867052023,0.7514450867052023,0.7514450867052023,,0,0,0,2,0.7514450867052023,,,,,173,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:54:36+08:00,174,1058,174,0,1.0,0.7528735632183908,131,0,0.7528735632183908,0.7528735632183908,0.7528735632183908,,0,0,0,2,0.7528735632183908,,,,,174,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:56:06+08:00,175,1058,175,0,1.0,0.7485714285714286,131,0,0.7485714285714286,0.7485714285714286,0.7485714285714286,,0,0,0,2,0.7485714285714286,,,,,175,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T18:56:16+08:00,176,1058,176,0,1.0,0.75,132,0,0.75,0.75,0.75,,0,0,0,2,0.75,,,,,176,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:56:29+08:00,177,1058,177,0,1.0,0.751412429378531,133,0,0.751412429378531,0.751412429378531,0.751412429378531,,0,0,0,2,0.751412429378531,,,,,177,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:56:40+08:00,178,1058,178,0,1.0,0.7528089887640449,134,0,0.7528089887640449,0.7528089887640449,0.7528089887640449,,0,0,0,2,0.7528089887640449,,,,,178,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:56:50+08:00,179,1058,179,0,1.0,0.7541899441340782,135,0,0.7541899441340782,0.7541899441340782,0.7541899441340782,,0,0,0,2,0.7541899441340782,,,,,179,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:57:01+08:00,180,1058,180,0,1.0,0.7555555555555555,136,0,0.7555555555555555,0.7555555555555555,0.7555555555555555,,0,0,0,2,0.7555555555555555,,,,,180,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:57:12+08:00,181,1058,181,0,1.0,0.7569060773480663,137,0,0.7569060773480663,0.7569060773480663,0.7569060773480663,,0,0,0,2,0.7569060773480663,,,,,181,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:57:22+08:00,182,1058,182,0,1.0,0.7582417582417582,138,0,0.7582417582417582,0.7582417582417582,0.7582417582417582,,0,0,0,2,0.7582417582417582,,,,,182,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:57:33+08:00,183,1058,183,0,1.0,0.7595628415300546,139,0,0.7595628415300546,0.7595628415300546,0.7595628415300546,,0,0,0,2,0.7595628415300546,,,,,183,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:57:43+08:00,184,1058,184,0,1.0,0.7608695652173914,140,0,0.7608695652173914,0.7608695652173914,0.7608695652173914,,0,0,0,2,0.7608695652173914,,,,,184,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:57:53+08:00,185,1058,185,0,1.0,0.7621621621621621,141,0,0.7621621621621621,0.7621621621621621,0.7621621621621621,,0,0,0,2,0.7621621621621621,,,,,185,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T18:58:58+08:00,186,1058,186,0,1.0,0.7580645161290323,141,0,0.7580645161290323,0.7580645161290323,0.7580645161290323,,0,0,0,2,0.7580645161290323,,,,,186,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T19:00:01+08:00,187,1058,187,0,1.0,0.7540106951871658,141,0,0.7540106951871658,0.7540106951871658,0.7540106951871658,,0,0,0,2,0.7540106951871658,,,,,187,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T19:00:12+08:00,188,1058,188,0,1.0,0.7553191489361702,142,0,0.7553191489361702,0.7553191489361702,0.7553191489361702,,0,0,0,2,0.7553191489361702,,,,,188,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T19:00:22+08:00,189,1058,189,0,1.0,0.7566137566137566,143,0,0.7566137566137566,0.7566137566137566,0.7566137566137566,,0,0,0,2,0.7566137566137566,,,,,189,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T19:01:31+08:00,190,1058,190,0,1.0,0.7526315789473684,143,0,0.7526315789473684,0.7526315789473684,0.7526315789473684,,0,0,0,2,0.7526315789473684,,,,,190,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T19:01:42+08:00,191,1058,191,0,1.0,0.7539267015706806,144,0,0.7539267015706806,0.7539267015706806,0.7539267015706806,,0,0,0,2,0.7539267015706806,,,,,191,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T19:01:53+08:00,192,1058,192,0,1.0,0.7552083333333334,145,0,0.7552083333333334,0.7552083333333334,0.7552083333333334,,0,0,0,2,0.7552083333333334,,,,,192,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T19:02:04+08:00,193,1058,193,0,1.0,0.7564766839378239,146,0,0.7564766839378239,0.7564766839378239,0.7564766839378239,,0,0,0,2,0.7564766839378239,,,,,193,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-30T19:02:13+08:00,194,1058,194,0,1.0,0.7525773195876289,146,0,0.7525773195876289,0.7525773195876289,0.7525773195876289,,0,0,0,2,0.7525773195876289,,,,,194,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-30T19:02:25+08:00,195,1058,195,0,1.0,0.7538461538461538,147,0,0.7538461538461538,0.7538461538461538,0.7538461538461538,,0,0,0,2,0.7538461538461538,,,,,195,histological_type_label,direct,Tumor,tumor_type,True,
